n_trials,crossing_rate,fallback_rate,p_choice_0,p_choice_1,p_choice_2,p_choice_3,target_accuracy,flanker_response_proportion,other_response_proportion,hard_first_crossing_time_mean,final_rt_mean,final_rt_sd,final_rt_median,q10,q25,q50,q75,q90,q95,skewness,kurtosis,min,max,correct_mean_decision_time,error_mean_decision_time,error_minus_correct_decision_time,fast_error_proportion,no_crossing_proportion,analysis_group,age_group,condition,seed,evidence_scale,evidence_gap,target_channel
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260805,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16999999999999996,0.9200000000000002,1.110778552818352e-16,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,0.92,0.92,0.16999999999999996,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260805,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260805,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260805,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260805,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260805,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,equal_deterministic,20260806,0.8357658386230469,,
1000,0.002,0.998,0.234,0.258,0.241,0.267,0.234,0.258,0.508,0.7888699999999998,1.5388699999999997,0.025967236999677075,1.54,1.54,1.54,1.54,1.54,1.54,1.54,-24.03550779715993,597.2701724525042,0.84,1.54,0.7870085470085468,0.7894386422976502,0.002430095289103318,0.766,0.998,older_80_89,Older,noise_only,20260806,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,weak_target_advantage,20260806,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,moderate_target_advantage,20260806,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,strong_target_advantage,20260806,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7100000000000002,1.4600000000000004,4.443114211273408e-16,1.46,1.46,1.46,1.46,1.46,1.46,1.46,,,1.46,1.46,0.7100000000000002,,,0.0,0.0,older_80_89,Older,early_flanker_capture_target_recovery,20260806,0.8357658386230469,,
1000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,,0.7899999999999998,,1.0,1.0,older_80_89,Older,target_first_late_flanker,20260806,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260806,0.8357658386230469,0.0,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260806,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260806,0.8357658386230469,0.3343063354492188,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260806,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260806,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260806,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16999999999999996,0.9200000000000002,1.110778552818352e-16,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,0.92,0.92,0.16999999999999996,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260806,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260806,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260806,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260806,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260806,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,equal_deterministic,20260807,0.8357658386230469,,
1000,0.001,0.999,0.235,0.288,0.234,0.243,0.235,0.288,0.477,0.7892099999999999,1.5392099999999995,0.024981993515330196,1.54,1.54,1.54,1.54,1.54,1.54,1.54,-31.57532265869975,995.0010010009989,0.75,1.54,0.7899999999999999,0.788967320261438,-0.0010326797385619146,0.765,0.999,older_80_89,Older,noise_only,20260807,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,weak_target_advantage,20260807,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,moderate_target_advantage,20260807,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,strong_target_advantage,20260807,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7100000000000002,1.4600000000000004,4.443114211273408e-16,1.46,1.46,1.46,1.46,1.46,1.46,1.46,,,1.46,1.46,0.7100000000000002,,,0.0,0.0,older_80_89,Older,early_flanker_capture_target_recovery,20260807,0.8357658386230469,,
1000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,,0.7899999999999998,,1.0,1.0,older_80_89,Older,target_first_late_flanker,20260807,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260807,0.8357658386230469,0.0,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260807,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260807,0.8357658386230469,0.3343063354492188,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260807,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260807,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260807,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16999999999999996,0.9200000000000002,1.110778552818352e-16,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,0.92,0.92,0.16999999999999996,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260807,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260807,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260807,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260807,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260807,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,equal_deterministic,20260808,0.8357658386230469,,
1000,0.001,0.999,0.22,0.252,0.269,0.259,0.22,0.252,0.528,0.7898599999999999,1.5398599999999996,0.004427188724235735,1.54,1.54,1.54,1.54,1.54,1.54,1.54,-31.575322658699474,995.0010010009877,1.4,1.54,0.79,0.7898205128205129,-0.00017948717948712556,0.78,0.999,older_80_89,Older,noise_only,20260808,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,weak_target_advantage,20260808,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,moderate_target_advantage,20260808,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,strong_target_advantage,20260808,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7100000000000002,1.4600000000000004,4.443114211273408e-16,1.46,1.46,1.46,1.46,1.46,1.46,1.46,,,1.46,1.46,0.7100000000000002,,,0.0,0.0,older_80_89,Older,early_flanker_capture_target_recovery,20260808,0.8357658386230469,,
1000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,,0.7899999999999998,,1.0,1.0,older_80_89,Older,target_first_late_flanker,20260808,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260808,0.8357658386230469,0.0,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260808,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260808,0.8357658386230469,0.3343063354492188,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260808,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260808,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260808,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16999999999999996,0.9200000000000002,1.110778552818352e-16,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,0.92,0.92,0.16999999999999996,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260808,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260808,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260808,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260808,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260808,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,equal_deterministic,20260809,0.8357658386230469,,
1000,0.003,0.997,0.24,0.278,0.226,0.256,0.24,0.278,0.482,0.7890799999999998,1.5390799999999996,0.022173074781032177,1.54,1.54,1.54,1.54,1.54,1.54,1.54,-29.106239264857443,880.5048977777915,0.86,1.54,0.7899999999999998,0.7887894736842106,-0.0012105263157892177,0.76,0.997,older_80_89,Older,noise_only,20260809,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,weak_target_advantage,20260809,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,moderate_target_advantage,20260809,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,strong_target_advantage,20260809,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7100000000000002,1.4600000000000004,4.443114211273408e-16,1.46,1.46,1.46,1.46,1.46,1.46,1.46,,,1.46,1.46,0.7100000000000002,,,0.0,0.0,older_80_89,Older,early_flanker_capture_target_recovery,20260809,0.8357658386230469,,
1000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,,0.7899999999999998,,1.0,1.0,older_80_89,Older,target_first_late_flanker,20260809,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260809,0.8357658386230469,0.0,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260809,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260809,0.8357658386230469,0.3343063354492188,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260809,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260809,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260809,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16999999999999996,0.9200000000000002,1.110778552818352e-16,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,0.92,0.92,0.16999999999999996,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260809,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260809,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260809,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260809,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260809,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,equal_deterministic,20260810,0.8357658386230469,,
1000,0.0,1.0,0.251,0.219,0.269,0.261,0.251,0.219,0.53,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999999,0.79,1.1102230246251565e-16,0.749,1.0,older_80_89,Older,noise_only,20260810,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,weak_target_advantage,20260810,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,moderate_target_advantage,20260810,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,strong_target_advantage,20260810,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7100000000000002,1.4600000000000004,4.443114211273408e-16,1.46,1.46,1.46,1.46,1.46,1.46,1.46,,,1.46,1.46,0.7100000000000002,,,0.0,0.0,older_80_89,Older,early_flanker_capture_target_recovery,20260810,0.8357658386230469,,
1000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,,0.7899999999999998,,1.0,1.0,older_80_89,Older,target_first_late_flanker,20260810,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260810,0.8357658386230469,0.0,
