transition,transition_label,previous_condition,current_condition,user_id,n_after_previous_correct,errors_after_previous_correct,n_after_previous_error,errors_after_previous_error,shrunk_risk_after_previous_correct,shrunk_risk_after_previous_error,risk_difference,posterior_risk_difference_sd,raw_stable,log_odds_ratio,odds_ratio
C_to_I,C→I,congruent,incongruent,899,7254,220,13,1,0.03057507106463947,0.07694113946796863,0.04636606840332916,0.03678846719807586,False,0.9718657367571377,2.6428707634595527
C_to_I,C→I,congruent,incongruent,984,8123,379,67,5,0.0468010197955999,0.0754755055571966,0.02867448576159671,0.025687353848495974,True,0.5084473108021088,1.6627075216360394
C_to_I,C→I,congruent,incongruent,1018,8439,1453,248,31,0.17174281523803475,0.11852312450313145,-0.053219690734903305,0.019493585186247126,True,-0.43316506512167985,0.6484534459234933
C_to_I,C→I,congruent,incongruent,1054,7097,297,125,20,0.042038702778734366,0.14039103088659366,0.0983523281078593,0.027178465073191334,True,1.3141706971034006,3.7216633189522987
C_to_I,C→I,congruent,incongruent,1127,7062,534,106,26,0.07562321610683795,0.20031745595750536,0.12469423985066741,0.03331352959162224,True,1.1190449948686856,3.0619286489841655
C_to_I,C→I,congruent,incongruent,1182,8696,264,47,4,0.03056485283798907,0.08142532725182504,0.05086047441383597,0.029440350252769584,True,1.0337260009016798,2.8115220764107858
C_to_I,C→I,congruent,incongruent,1354,7905,661,461,58,0.08358551959412772,0.12203484040489729,0.03844932081076957,0.014955088937343314,True,0.4212981271262408,1.523938538108754
C_to_I,C→I,congruent,incongruent,1369,7493,319,130,6,0.04274939495146939,0.05320867133129988,0.01045927637983049,0.017389921438280494,True,0.22985283930988665,1.2584148071110615
C_to_I,C→I,congruent,incongruent,1478,5963,660,176,18,0.11046537683574556,0.09771409954338549,-0.012751277292360072,0.020621298291050593,True,-0.13688927875330803,0.8720667771076486
C_to_I,C→I,congruent,incongruent,1488,6589,342,101,27,0.052050670221192766,0.21465192935950717,0.1626012591383144,0.03472936244528767,True,1.604974141189245,4.977730882874532
C_to_I,C→I,congruent,incongruent,1744,6894,409,116,21,0.05942514603584922,0.1550288964280964,0.09560375039224717,0.029150374255550126,True,1.0660828626868213,2.9039818957197183
C_to_I,C→I,congruent,incongruent,1941,18126,1416,172,30,0.07811733383597975,0.15654043311032015,0.0784230992743404,0.02505691520198074,True,0.7840083482231606,2.1902339141158103
C_to_I,C→I,congruent,incongruent,2046,8783,419,40,2,0.04783385865518267,0.06323964046568653,0.015405781810503859,0.027369066062586246,True,0.2955096394340968,1.3438110432999582
C_to_I,C→I,congruent,incongruent,2090,6577,616,158,23,0.09356212423341728,0.13208677160157975,0.03852464736816247,0.024349072249170985,True,0.38826417476830577,1.4744192372044338
C_to_I,C→I,congruent,incongruent,2143,6615,341,46,2,0.05169698120814355,0.05875638879528898,0.007059407587145433,0.025557429147353827,True,0.1354726030426634,1.1450778237564034
C_to_I,C→I,congruent,incongruent,2317,8377,617,145,17,0.07366917103205119,0.10876396702691664,0.03509479599486545,0.023089277506499722,True,0.4282178231898932,1.5345202986724875
C_to_I,C→I,congruent,incongruent,2410,7489,444,93,23,0.05937759299770832,0.1973100907199668,0.1379324977222585,0.0346629218703683,True,1.3594329399961549,3.8939845527123356
C_to_I,C→I,congruent,incongruent,2553,7529,589,78,5,0.07822428755553187,0.06835728208791252,-0.009867005467619358,0.02347133050178333,True,-0.14547954256838525,0.864607577543424
C_to_I,C→I,congruent,incongruent,2683,8418,809,92,8,0.09601607080552885,0.08399631905103892,-0.012019751754489924,0.024387841819915552,True,-0.1469514049942604,0.8633359302114468
C_to_I,C→I,congruent,incongruent,2718,6400,460,57,18,0.07190543543897794,0.21930176607717755,0.14739633063819962,0.042214628148942134,True,1.2880417876739856,3.6256797489308905
C_to_I,C→I,congruent,incongruent,2918,44469,5109,1474,83,0.11485608871429132,0.056836478092660576,-0.05801961062163074,0.006140002014895667,True,-0.7669910329298757,0.4644083575237287
C_to_I,C→I,congruent,incongruent,3288,6738,705,141,23,0.1044726282314482,0.1445870145734667,0.0401143863420185,0.02642934623974449,True,0.3707848077306095,1.4488712539440902
C_to_I,C→I,congruent,incongruent,3403,6192,166,52,15,0.027119680691758997,0.19829993125542736,0.17118025056366837,0.04170296950487897,True,2.18304751384051,8.873306620573151
C_to_I,C→I,congruent,incongruent,3471,6128,718,181,45,0.11691512064787266,0.21842112584081208,0.10150600519293942,0.02811544213510366,True,0.7470820129548552,2.1108316419850484
C_to_I,C→I,congruent,incongruent,3497,7339,836,51,6,0.11371840345511487,0.1001045005680339,-0.013613902887080975,0.0317424112129579,True,-0.142754517067067,0.8669668683447008
C_to_I,C→I,congruent,incongruent,3605,6609,156,46,12,0.023914193568216384,0.17691148996768674,0.15299729639947035,0.04127857952532452,True,2.171664153488286,8.772871304034673
C_to_I,C→I,congruent,incongruent,3875,21616,2459,357,29,0.11369265164072982,0.08081402708145664,-0.03287862455927318,0.013854121620453274,True,-0.3777728979045758,0.6853861356202633
C_to_I,C→I,congruent,incongruent,3988,9798,824,104,8,0.08407070702278886,0.07692961566845784,-0.007141091354331025,0.02241020386946861,True,-0.09653359046443688,0.907979397637833
C_to_I,C→I,congruent,incongruent,4193,13545,888,281,54,0.06559163657315713,0.17824363600959328,0.11265199943643615,0.021478675091178605,True,1.128172765155231,3.090005173423163
C_to_I,C→I,congruent,incongruent,4275,7891,409,72,4,0.05195356957597696,0.0630257063753432,0.011072136799366243,0.023134389167549424,True,0.2049398851247899,1.2274512746650497
C_to_I,C→I,congruent,incongruent,4344,7295,579,79,6,0.07935667058716045,0.07627708943893131,-0.003079581148229135,0.024573898463555583,True,-0.042919334641452256,0.9579886634493681
C_to_I,C→I,congruent,incongruent,4398,7504,390,56,6,0.05210020685812413,0.09481549487462572,0.04271528801650159,0.030066245252255902,True,0.6448739220363136,1.9057467414562768
C_to_I,C→I,congruent,incongruent,4431,11213,1436,145,6,0.1278901137754446,0.04886237478519344,-0.07902773899025116,0.01617481003103806,True,-1.0489070766664481,0.35032041331567815
C_to_I,C→I,congruent,incongruent,4484,13217,279,48,3,0.02127192163079689,0.0689427122835366,0.047670790652739714,0.027093173114294253,True,1.2258209737581072,3.4069619613274487
C_to_I,C→I,congruent,incongruent,4790,6722,634,211,17,0.09421790468931318,0.08000824089463036,-0.014209663794682817,0.017501532593023155,True,-0.1790465422772578,0.8360669860300143
C_to_I,C→I,congruent,incongruent,4969,9874,691,199,25,0.07000891815273426,0.1177136171082511,0.047704698955516836,0.021018602441738792,True,0.5722903610456109,1.772321662896193
C_to_I,C→I,congruent,incongruent,5058,15921,2373,664,126,0.14887388655382897,0.1835560527986413,0.034682166244812324,0.01486349254693753,True,0.25102258915615017,1.2853391187293217
C_to_I,C→I,congruent,incongruent,5119,7762,237,60,4,0.030763243436493955,0.070693493416216,0.03993024997972205,0.02575249474915904,True,0.8741032521119481,2.396725071861192
C_to_I,C→I,congruent,incongruent,5256,6587,757,55,9,0.11470189256560705,0.12786757407917304,0.013165681513565994,0.03455033027224578,True,0.12364178261352277,1.1316104358537096
C_to_I,C→I,congruent,incongruent,5295,10013,476,92,6,0.04765123699871032,0.0686864297858602,0.02103519278714988,0.022146567553190222,True,0.3879783459764905,1.4739978659581203
C_to_I,C→I,congruent,incongruent,5336,6754,101,11,0,0.015306699978630562,0.059894177787036505,0.04458747780840594,0.03338029235187967,False,1.4106264382708131,4.098522071137134
C_to_I,C→I,congruent,incongruent,5356,8336,817,311,79,0.0979114750494429,0.23445287716151628,0.13654140211207338,0.022856748421498548,True,1.0373127495664303,2.8216244058923183
C_to_I,C→I,congruent,incongruent,5383,7438,866,177,47,0.11622512997940956,0.23174777008212388,0.11552264010271432,0.028906486928074532,True,0.830204751077495,2.2937883478219776
C_to_I,C→I,congruent,incongruent,5402,9686,788,91,16,0.0813370227115588,0.14635622491007522,0.06501920219851641,0.03104934301523824,True,0.6608475956968036,1.936432951250549
C_to_I,C→I,congruent,incongruent,5573,36702,3712,522,42,0.10111346380907821,0.08021771262365346,-0.02089575118542475,0.011569155471063835,True,-0.25447912671096606,0.775320236405258
C_to_I,C→I,congruent,incongruent,5675,41458,2400,456,31,0.057907655561862656,0.06868266853995725,0.010775012978094592,0.011418062601433136,True,0.18215052435326484,1.1997947786214291
C_to_I,C→I,congruent,incongruent,5886,6771,983,163,21,0.1447908571400994,0.118892434200798,-0.025898422939301405,0.023133450999915636,True,-0.22690482964997583,0.7969966291290596
C_to_I,C→I,congruent,incongruent,6003,6381,226,51,8,0.03566757858190676,0.12241733329817701,0.08674975471627025,0.034506255668820957,True,1.327458771475436,3.771447090615731
C_to_I,C→I,congruent,incongruent,6181,6838,304,70,8,0.044639978733372214,0.101006741322576,0.05636676258920379,0.028886798420064173,True,0.877370138017751,2.4045677027336034
C_to_I,C→I,congruent,incongruent,6194,10520,144,63,1,0.013919680464413043,0.039089265311974444,0.0251695848475614,0.019164321392148465,True,1.0584004798922044,2.88175787120316
C_to_I,C→I,congruent,incongruent,6474,9264,1883,366,120,0.20273534502950968,0.3039108460880523,0.10117550105854262,0.023214207247080388,True,0.5405419203429114,1.7169370532340134
C_to_I,C→I,congruent,incongruent,6519,8542,696,158,31,0.08145933930479674,0.17277138839266104,0.0913120490878643,0.027053268654236715,True,0.8565703553162989,2.3550697746154774
C_to_I,C→I,congruent,incongruent,6591,9773,554,169,20,0.05676656805985681,0.11064065302158906,0.053874084961732245,0.0218424231898075,True,0.72615245277375,2.0671119767101813
C_to_I,C→I,congruent,incongruent,6609,8257,64,8,2,0.008073260518400852,0.10663385992515848,0.09856059940675763,0.044730752230487954,False,2.685496411493081,14.665479686263673
C_to_I,C→I,congruent,incongruent,6786,7457,861,57,11,0.11526346656684593,0.14610643692938405,0.030842970362538122,0.03611988978402148,True,0.2725982002848064,1.3133724261263782
C_to_I,C→I,congruent,incongruent,6858,8898,558,82,0,0.06277226818624679,0.02464318408796481,-0.03812908409828197,0.014289507697379373,True,-0.9748901047090155,0.37723380750436364
C_to_I,C→I,congruent,incongruent,6946,7493,809,168,38,0.10780831394830792,0.19828641935208796,0.09047810540378004,0.027899607804305483,True,0.7162873599416237,2.046819980944439
C_to_I,C→I,congruent,incongruent,7097,6743,757,251,44,0.11206337006877139,0.16217962900909436,0.05011625894032297,0.021958834140363995,True,0.42773668119136543,1.5337821540996204
C_to_I,C→I,congruent,incongruent,7109,7343,112,33,5,0.015575523056748542,0.11129855946750034,0.09572303641075179,0.036930238642979174,True,2.068811509556369,7.915410136033917
C_to_I,C→I,congruent,incongruent,7332,8636,838,98,10,0.09694619605149091,0.09494539773933493,-0.0020007983121559797,0.02518792285780834,True,-0.023067319680770026,0.9771966969892384
C_to_I,C→I,congruent,incongruent,7522,9171,615,116,17,0.06710068867987196,0.12916145066095447,0.06206076198108251,0.027009391809368365,True,0.7237095484137788,2.062068382866678
C_to_I,C→I,congruent,incongruent,7643,7802,1045,277,53,0.1336591848864629,0.17733427584814815,0.04367509096168526,0.021806160739963266,True,0.33447178334566785,1.39720216481655
C_to_I,C→I,congruent,incongruent,7652,11082,1002,336,68,0.09037009687067218,0.18944548693721414,0.09907539006654195,0.020400539023533514,True,0.8555071088677275,2.3525670857647683
C_to_I,C→I,congruent,incongruent,7735,10926,601,189,60,0.055083716438742575,0.2766400248370022,0.2215563083982596,0.029664586273653877,True,1.8810523121961975,6.560404825106307
C_to_I,C→I,congruent,incongruent,7862,8316,746,177,37,0.08964758626378189,0.1853730054699515,0.09572541920616962,0.026586446906187132,True,0.8375852246052384,2.310780218897823
C_to_I,C→I,congruent,incongruent,8503,6354,915,218,52,0.14359851420988973,0.21420664344827348,0.07060812923838375,0.02593398193011998,True,0.48596530179086117,1.6257435848417474
I_to_I,I→I,incongruent,incongruent,163,11424,1152,1147,126,0.10075656458305082,0.1087426339039021,0.007986069320851275,0.009461510521680353,True,0.08519712348743314,1.0889316995573082
I_to_I,I→I,incongruent,incongruent,166,18891,1072,1058,71,0.0567878007964242,0.06744583690415623,0.010658036107732034,0.007751648820063165,True,0.18336738099214145,1.2012556455156098
I_to_I,I→I,incongruent,incongruent,182,9229,396,422,19,0.043051305051716164,0.04771651358641047,0.004665208534694307,0.010134061219131959,True,0.10777199896924339,1.1137937703065977
I_to_I,I→I,incongruent,incongruent,221,17555,694,706,72,0.039615840762878926,0.10063430471214864,0.06101846394926971,0.011108976710612643,True,0.9979077815684563,2.7126005344418727
I_to_I,I→I,incongruent,incongruent,335,19646,771,715,44,0.03931934168599944,0.062321591888756606,0.023002250202757167,0.008903461446798969,True,0.4848264029346159,1.623893081300629
I_to_I,I→I,incongruent,incongruent,522,8628,131,102,7,0.015462374725194341,0.07082625300325456,0.05536387827806021,0.02153333049395754,True,1.5796964690999826,4.853482405753862
I_to_I,I→I,incongruent,incongruent,569,6542,636,626,148,0.09709378716287198,0.2269375495024292,0.12984376233955722,0.016629854414698293,True,1.0042563291302915,2.7298763882168413
I_to_I,I→I,incongruent,incongruent,677,7307,500,578,92,0.06847095065613303,0.15388597255288136,0.08541502189674834,0.014805720908013294,True,0.9059755532463558,2.4743446009262984
I_to_I,I→I,incongruent,incongruent,878,5539,525,458,85,0.09465316512714436,0.17693533645843038,0.08228217133128601,0.017536034774062494,True,0.7208483627752811,2.056176854820928
I_to_I,I→I,incongruent,incongruent,899,7015,178,174,5,0.02566028225205598,0.03756835786823461,0.011908075616178633,0.013119942803749925,True,0.39351477776379395,1.4821811868937338
I_to_I,I→I,incongruent,incongruent,984,7817,369,344,22,0.047352021802211264,0.06524572410002548,0.017893702297814215,0.012820785683224896,True,0.3395127596017793,1.404263210082537
I_to_I,I→I,incongruent,incongruent,1018,7224,1134,1359,154,0.15653950209326548,0.11227976329524336,-0.044259738798022114,0.009455026438687477,True,-0.38345831922556206,0.6815004829246927
I_to_I,I→I,incongruent,incongruent,1054,6757,241,269,35,0.03590389036040535,0.12325316740364006,0.08734927704323471,0.018822281845754105,True,1.328367567487809,3.774876124602759
I_to_I,I→I,incongruent,incongruent,1127,6758,465,501,84,0.06885205608842103,0.16100798755089601,0.09215593146247499,0.01609063325467534,True,0.9537108749980592,2.595322730063316
I_to_I,I→I,incongruent,incongruent,1182,8541,279,232,20,0.03286762928889567,0.08479692243699917,0.0519292931481035,0.01698622885418289,True,1.0029603796613147,2.726340897764463
I_to_I,I→I,incongruent,incongruent,1354,7715,574,648,90,0.07441124897568503,0.13530762198243476,0.06089637300674973,0.013372454670462315,True,0.6659999525167082,1.9464358920044056
I_to_I,I→I,incongruent,incongruent,1369,7325,385,334,23,0.052688075365375814,0.06967035501403056,0.016982279648654744,0.01341140778911531,True,0.2974751891479728,1.3464549682433693
I_to_I,I→I,incongruent,incongruent,1478,5628,557,628,81,0.0988130243573993,0.1258781822162018,0.027065157858802508,0.01342810933127532,True,0.27257822059473624,1.313346185614497
I_to_I,I→I,incongruent,incongruent,1488,6162,315,349,48,0.05128134898867303,0.13133555282652198,0.08005420383784895,0.017342813561093042,True,1.0285837733791694,2.797101698417516
I_to_I,I→I,incongruent,incongruent,1744,6764,356,393,65,0.05277009387345492,0.15728253726888214,0.10451244339542723,0.017695297451612406,True,1.2090092540138901,3.3501638463993473
I_to_I,I→I,incongruent,incongruent,1941,16395,1306,1389,281,0.0796508685276393,0.1988281655596907,0.1191772970320514,0.01076555683105942,True,1.0534656612844067,2.8675719500993595
I_to_I,I→I,incongruent,incongruent,2046,8310,384,404,23,0.04635261118909523,0.058673108578934284,0.012320497389839057,0.01138226078175081,True,0.24870740209354825,1.2823667603411022
I_to_I,I→I,incongruent,incongruent,2090,6300,495,590,75,0.07855858721709144,0.12394539225268647,0.04538680503559503,0.013551481777330909,True,0.5065071735391014,1.6594847681188305
I_to_I,I→I,incongruent,incongruent,2143,6196,274,294,14,0.04442643976106448,0.05103831463649239,0.0066118748754279075,0.012313185888149664,True,0.14568515846651486,1.1568319119760353
I_to_I,I→I,incongruent,incongruent,2317,7790,655,643,48,0.08404397984653174,0.07475756971161272,-0.009286410134919015,0.010537254534414828,True,-0.12717719662487825,0.8805776233890609
I_to_I,I→I,incongruent,incongruent,2410,7090,451,443,45,0.06368212144866973,0.09952919916150396,0.03584707771283423,0.01391897432844945,True,0.4855844989028535,1.6251246148497398
I_to_I,I→I,incongruent,incongruent,2553,6995,432,531,59,0.06184115795258353,0.10871715040631258,0.04687599245372905,0.0133343811701442,True,0.6154378769608,1.8504666989176441
I_to_I,I→I,incongruent,incongruent,2683,7549,573,688,78,0.07590723836461837,0.11137212337633969,0.03546488501172132,0.012045776104787406,True,0.42249890678544944,1.5257695516090752
I_to_I,I→I,incongruent,incongruent,2718,5992,361,431,75,0.060353407566055166,0.16583416068045106,0.10548075311439589,0.017401452797766632,True,1.129842455978072,3.095168836364438
I_to_I,I→I,incongruent,incongruent,2918,41057,4369,4745,186,0.10638431640712126,0.039506930044354766,-0.0668773863627665,0.003200414309087346,True,-1.0627530316962988,0.34550331822492253
I_to_I,I→I,incongruent,incongruent,3288,6301,748,782,80,0.11844861564718984,0.10106255379911325,-0.01738606184807659,0.011266095964814976,True,-0.17826973205963448,0.8367167037283815
I_to_I,I→I,incongruent,incongruent,3403,5993,184,163,23,0.03100217705335511,0.1285124514195365,0.09751027436618137,0.02356734896280516,True,1.5280291559728347,4.6090840792255365
I_to_I,I→I,incongruent,incongruent,3471,5502,638,698,127,0.11567686696799265,0.17630550456559188,0.06062863759759923,0.014666617213791157,True,0.49244046495930993,1.6363046953803815
I_to_I,I→I,incongruent,incongruent,3497,6691,663,775,63,0.09895592008686063,0.08105861771081793,-0.0178973023760427,0.01022691681140357,True,-0.21917008729892773,0.8031850949516809
I_to_I,I→I,incongruent,incongruent,3605,6310,150,169,25,0.02409960011293107,0.13440748749339632,0.11030788738046525,0.023645741552836268,True,1.8386271634356626,6.287900073839465
I_to_I,I→I,incongruent,incongruent,3875,19695,1936,2233,187,0.09825548139558704,0.08361818548046648,-0.014637295915120557,0.00618012833241868,True,-0.17741187813222625,0.83743479240236
I_to_I,I→I,incongruent,incongruent,3988,8821,673,704,48,0.07629615606874361,0.06862386538909852,-0.0076722906796450885,0.009685337158972468,True,-0.11425389368680561,0.8920314459763421
I_to_I,I→I,incongruent,incongruent,4193,13083,776,809,142,0.05936533022927777,0.17091942989743408,0.11155409966815631,0.013079465425897469,True,1.1837193735993434,3.266500974399302
I_to_I,I→I,incongruent,incongruent,4275,7466,370,353,26,0.04969971818652408,0.07394143964657675,0.02424172146005267,0.01342829341315759,True,0.4231147089942824,1.5267094132238548
I_to_I,I→I,incongruent,incongruent,4344,6821,517,539,62,0.07579944244013234,0.11239974560067642,0.03660030316054408,0.013504745303945976,True,0.43437836121960016,1.5440029484514874
I_to_I,I→I,incongruent,incongruent,4398,7181,362,387,38,0.05055346060887652,0.09618459777365077,0.045631137164774245,0.014491866166705968,True,0.6924919225450452,1.9986899132395
I_to_I,I→I,incongruent,incongruent,4431,9552,1328,1421,154,0.1387712142613327,0.10751324584697336,-0.03125796841435935,0.008838276840070464,True,-0.2908640615356597,0.7476173010585146
I_to_I,I→I,incongruent,incongruent,4484,13254,258,197,4,0.019635180143007986,0.029685372910907882,0.010050192767899896,0.011079035121308322,True,0.4236359581593687,1.5275054166708704
I_to_I,I→I,incongruent,incongruent,4790,6301,535,604,54,0.08485487994747888,0.08861303381820129,0.003758153870722411,0.01172857177528586,True,0.047451528681316635,1.0485953730889455
I_to_I,I→I,incongruent,incongruent,4969,9247,676,713,76,0.07311925791198147,0.10501397358298734,0.031894715671005866,0.011490656883967477,True,0.3970184476244354,1.4873833684879922
I_to_I,I→I,incongruent,incongruent,5058,14123,1900,2203,368,0.13437062382742648,0.16545148730609935,0.031080863478672865,0.008352167551265386,True,0.2446421619125818,1.2771642134264574
I_to_I,I→I,incongruent,incongruent,5119,7447,232,224,21,0.0313925927522572,0.09116724656000555,0.05977465380774835,0.017814419806987267,True,1.1298220181831402,3.095105578584908
I_to_I,I→I,incongruent,incongruent,5256,5960,654,744,178,0.10951298606892683,0.23104922977284925,0.12153624370392242,0.01557982811687804,True,0.8933292374350248,2.4432502863445595
I_to_I,I→I,incongruent,incongruent,5295,9527,384,425,35,0.04045585505023508,0.08185633971990937,0.04140048466967429,0.012865477855755168,True,0.7488588269075809,2.1145855310920467
I_to_I,I→I,incongruent,incongruent,5336,6687,83,80,3,0.012788232641668645,0.05038708762953926,0.03759885498787061,0.01997657162407689,True,1.4100396533250947,4.096117825542642
I_to_I,I→I,incongruent,incongruent,5356,7751,663,735,156,0.08549160988382598,0.20532762257590284,0.11983601269207686,0.014847457681511684,True,1.0166453377153652,2.7639072190799316
I_to_I,I→I,incongruent,incongruent,5383,6599,709,760,123,0.1072566223243437,0.15762940404326659,0.050372781718922885,0.013427684118819335,True,0.4431015448114859,1.5575304854514598
I_to_I,I→I,incongruent,incongruent,5402,9038,659,741,116,0.07292998981085987,0.15249781341951427,0.0795678236086544,0.013146534523523155,True,0.8273859872510687,2.2873318042124446
I_to_I,I→I,incongruent,incongruent,5573,33826,3395,3574,401,0.10033877735900697,0.111809390848099,0.011470613489092035,0.005490049793283835,True,0.1210752233139929,1.1287098144667758
I_to_I,I→I,incongruent,incongruent,5675,38982,2107,2181,177,0.05407330255401304,0.08107284151463633,0.026999538960623286,0.005903149044035926,True,0.43396566946838355,1.5433658826357528
I_to_I,I→I,incongruent,incongruent,5886,5795,916,944,170,0.15751558914551275,0.17592811130741073,0.018412522161897982,0.013038625836389928,True,0.13264841000193006,1.14184846524783
I_to_I,I→I,incongruent,incongruent,6003,6191,273,211,40,0.044301590741014425,0.17175713864020037,0.12745554789918595,0.023926961223697328,True,1.4981968791866558,4.473615324653321
I_to_I,I→I,incongruent,incongruent,6181,6584,273,284,39,0.04167297901575196,0.1299036049035603,0.08823062588780833,0.01882497065439553,True,1.2335248143985682,3.4333100136325974
I_to_I,I→I,incongruent,incongruent,6194,10366,166,137,5,0.01624334804343926,0.04544531400720003,0.029201965963760772,0.015683572135434514,True,1.0589598665651647,2.88337033910549
I_to_I,I→I,incongruent,incongruent,6474,7830,1467,1987,595,0.18680038724082654,0.29510443282702786,0.10830404558620133,0.01104085893432628,True,0.600215649850164,1.8225117824085277
I_to_I,I→I,incongruent,incongruent,6519,8112,631,678,148,0.07777981213250511,0.21048976979394016,0.13270995766143506,0.015495214353023432,True,1.1509263581116342,3.1611198828130997
I_to_I,I→I,incongruent,incongruent,6591,9492,585,500,54,0.061692453531075164,0.10569608354902085,0.04400363001794569,0.013452370477702978,True,0.5864383265779329,1.7975746264959354
I_to_I,I→I,incongruent,incongruent,6609,8214,70,51,3,0.008847146061856024,0.06653897033249392,0.057691824270637904,0.026079029330553328,True,2.077662416846277,7.985779654966978
I_to_I,I→I,incongruent,incongruent,6786,6693,738,822,131,0.11006656928888699,0.15557126209161698,0.04550469280272999,0.012917600854508054,True,0.3985048597127947,1.4895958770493094
I_to_I,I→I,incongruent,incongruent,6858,8417,540,516,36,0.06421352828847113,0.07024643769358001,0.00603290940510888,0.01115677508645235,True,0.09626344611252602,1.1010490928920313
I_to_I,I→I,incongruent,incongruent,6946,6857,664,785,170,0.09671902387454523,0.2098561424306257,0.11313711855608047,0.014613076498273926,True,0.9084307823990765,2.4804271478921445
I_to_I,I→I,incongruent,incongruent,7097,6201,739,758,82,0.1189044887722367,0.10661199567780061,-0.012292493094436086,0.011664961035951894,True,-0.12297946975481455,0.8842818168969777
I_to_I,I→I,incongruent,incongruent,7109,7305,102,89,9,0.014299148409359643,0.09356145155883706,0.07926230314947742,0.02563137510676886,True,1.9622481472685287,7.1153053519477165
I_to_I,I→I,incongruent,incongruent,7332,7828,915,891,63,0.11668552790169331,0.07095316376630227,-0.04573236413539104,0.009157940312045969,True,-0.5479404019266765,0.5781393196333474
I_to_I,I→I,incongruent,incongruent,7522,8763,521,582,67,0.05953099133944326,0.11266816004638362,0.053137168706940366,0.012921642290464086,True,0.6961094907068786,2.005933404246729
I_to_I,I→I,incongruent,incongruent,7643,6972,984,999,223,0.14077218369652092,0.21764722213533658,0.07687503843881566,0.013455862648700996,True,0.5294609761705877,1.6980167903848857
I_to_I,I→I,incongruent,incongruent,7652,10397,1005,1041,166,0.09658628312926568,0.15643190188926823,0.05984561876000255,0.011418417282202834,True,0.5507240242327338,1.7345083894586768
I_to_I,I→I,incongruent,incongruent,7735,10456,506,625,115,0.04849899444562274,0.17761527730888726,0.12911628286326454,0.01496306346613342,True,1.4439092086045042,4.2372276896174865
I_to_I,I→I,incongruent,incongruent,7862,7733,575,692,91,0.07436758170170883,0.12853557369328694,0.05416799199157811,0.01271937442740836,True,0.6074877411922375,1.8358135618195242
I_to_I,I→I,incongruent,incongruent,8503,5571,781,937,226,0.13974229263727483,0.23453884673760633,0.0947965541003315,0.014321027200653024,True,0.6345748096107318,1.8862199683300906
