sample_row_id,trial_id,analysis_group,congruency,rt,source
5858,8833,older_80_89,congruent,1.399999976158142,Human
5859,1302,older_80_89,congruent,1.5829999446868896,Human
5860,652,older_80_89,congruent,1.3350000381469729,Human
5861,12649,older_80_89,congruent,0.6510000228881836,Human
5862,24844,older_80_89,congruent,1.0199999809265137,Human
5863,4558,older_80_89,congruent,0.7490000128746033,Human
5864,3967,older_80_89,congruent,0.7419999837875366,Human
5865,13598,older_80_89,congruent,0.8700000047683716,Human
5866,9596,older_80_89,congruent,0.796999990940094,Human
5867,3779,older_80_89,incongruent,0.962000012397766,Human
5868,9586,older_80_89,incongruent,0.9570000171661376,Human
5869,6578,older_80_89,incongruent,0.9980000257492064,Human
5870,10276,older_80_89,congruent,1.315999984741211,Human
5871,5587,older_80_89,congruent,1.3029999732971191,Human
5872,21913,older_80_89,congruent,0.6499999761581421,Human
5873,25992,older_80_89,congruent,1.399999976158142,Human
5874,18839,older_80_89,congruent,0.912999987602234,Human
5875,23723,older_80_89,congruent,0.6290000081062317,Human
5876,29324,older_80_89,congruent,0.6700000166893005,Human
5877,6898,older_80_89,congruent,1.1419999599456787,Human
5878,11204,older_80_89,congruent,1.246000051498413,Human
5879,12308,older_80_89,incongruent,0.9430000185966492,Human
5880,8480,older_80_89,incongruent,1.0440000295639038,Human
5881,17563,older_80_89,incongruent,1.003000020980835,Human
5882,21960,older_80_89,congruent,0.7699999809265137,Human
5883,15369,older_80_89,congruent,1.0950000286102295,Human
5884,20812,older_80_89,incongruent,0.9940000176429749,Human
5885,28913,older_80_89,incongruent,0.9589999914169312,Human
5886,24008,older_80_89,congruent,0.7910000085830688,Human
5887,14391,older_80_89,incongruent,1.1649999618530271,Human
5888,9518,older_80_89,incongruent,1.0479999780654907,Human
5889,30807,older_80_89,congruent,0.6800000071525574,Human
5890,1160,older_80_89,congruent,0.906000018119812,Human
5891,630,older_80_89,incongruent,1.781999945640564,Human
5892,19650,older_80_89,incongruent,0.6880000233650208,Human
5893,7399,older_80_89,congruent,0.7839999794960022,Human
5894,7294,older_80_89,incongruent,0.9800000190734864,Human
5895,17298,older_80_89,incongruent,1.0440000295639038,Human
5896,400,older_80_89,incongruent,0.9269999861717224,Human
5897,2830,older_80_89,congruent,0.718999981880188,Human
5898,1464,older_80_89,congruent,0.8100000023841858,Human
5899,7530,older_80_89,congruent,0.7990000247955322,Human
5900,6919,older_80_89,incongruent,1.2719999551773071,Human
5901,21188,older_80_89,incongruent,0.7799999713897705,Human
5902,29495,older_80_89,congruent,1.350000023841858,Human
5903,6180,older_80_89,congruent,0.7749999761581421,Human
5904,6286,older_80_89,congruent,0.8579999804496765,Human
5905,30869,older_80_89,incongruent,0.6000000238418579,Human
5906,33669,older_80_89,congruent,0.6869999766349792,Human
5907,13044,older_80_89,congruent,0.6230000257492065,Human
5908,5595,older_80_89,incongruent,0.902999997138977,Human
5909,30971,older_80_89,congruent,0.6639999747276306,Human
5910,23284,older_80_89,incongruent,0.7979999780654907,Human
5911,9793,older_80_89,incongruent,1.2319999933242798,Human
5912,12011,older_80_89,incongruent,0.8029999732971191,Human
5913,20946,older_80_89,incongruent,0.8560000061988831,Human
5914,19032,older_80_89,incongruent,0.9269999861717224,Human
5915,25784,older_80_89,congruent,0.7009999752044678,Human
5916,19530,older_80_89,incongruent,1.065999984741211,Human
5917,15998,older_80_89,congruent,0.6909999847412109,Human
5918,17027,older_80_89,incongruent,0.8629999756813049,Human
5919,6982,older_80_89,congruent,0.6119999885559082,Human
5920,18828,older_80_89,incongruent,0.871999979019165,Human
5921,5143,older_80_89,congruent,0.6629999876022339,Human
5922,21842,older_80_89,congruent,0.7279999852180481,Human
5923,6306,older_80_89,incongruent,0.9990000128746032,Human
5924,30648,older_80_89,incongruent,0.975000023841858,Human
5925,34439,older_80_89,incongruent,0.8149999976158142,Human
5926,5942,older_80_89,congruent,0.8330000042915344,Human
5927,27892,older_80_89,congruent,0.902999997138977,Human
5928,29781,older_80_89,incongruent,0.6639999747276306,Human
5929,9703,older_80_89,incongruent,0.9120000004768372,Human
5930,7565,older_80_89,congruent,0.9919999837875366,Human
5931,24774,older_80_89,incongruent,1.184000015258789,Human
5932,13969,older_80_89,congruent,0.6200000047683716,Human
5933,30516,older_80_89,congruent,0.6600000262260437,Human
5934,32805,older_80_89,incongruent,1.593999981880188,Human
5935,17730,older_80_89,incongruent,0.6370000243186951,Human
5936,15989,older_80_89,congruent,0.8629999756813049,Human
5937,25977,older_80_89,incongruent,0.7310000061988831,Human
5938,30964,older_80_89,incongruent,1.3070000410079956,Human
5939,23380,older_80_89,incongruent,0.7839999794960022,Human
5940,26861,older_80_89,incongruent,1.3960000276565552,Human
5941,12115,older_80_89,incongruent,1.0390000343322754,Human
5942,8274,older_80_89,incongruent,1.1759999990463257,Human
5943,2016,older_80_89,congruent,0.6729999780654907,Human
5944,5682,older_80_89,incongruent,0.9200000166893004,Human
5945,29040,older_80_89,incongruent,2.688999891281128,Human
5946,18694,older_80_89,congruent,1.1519999504089355,Human
5947,8498,older_80_89,incongruent,1.1200000047683716,Human
5948,16202,older_80_89,congruent,0.7310000061988831,Human
5949,25936,older_80_89,congruent,1.652999997138977,Human
5950,2406,older_80_89,congruent,0.8080000281333923,Human
5951,19920,older_80_89,incongruent,0.6639999747276306,Human
5952,4222,older_80_89,congruent,0.949999988079071,Human
5953,22611,older_80_89,congruent,0.6499999761581421,Human
5954,13641,older_80_89,incongruent,0.8109999895095825,Human
5955,11960,older_80_89,congruent,0.8960000276565552,Human
5956,10304,older_80_89,incongruent,0.8700000047683716,Human
5957,19083,older_80_89,congruent,0.671999990940094,Human
5958,28635,older_80_89,congruent,0.656000018119812,Human
5959,17843,older_80_89,incongruent,0.8960000276565552,Human
5960,6350,older_80_89,incongruent,1.059999942779541,Human
5961,9154,older_80_89,incongruent,2.371999979019165,Human
5962,12891,older_80_89,incongruent,0.8849999904632568,Human
5963,5140,older_80_89,congruent,0.5979999899864197,Human
5964,24553,older_80_89,incongruent,0.9200000166893004,Human
5965,24450,older_80_89,incongruent,0.7860000133514404,Human
5966,31222,older_80_89,incongruent,1.031000018119812,Human
5967,6383,older_80_89,congruent,0.6909999847412109,Human
5968,22576,older_80_89,incongruent,1.0160000324249268,Human
5969,25255,older_80_89,incongruent,1.037999987602234,Human
5970,8363,older_80_89,incongruent,1.1690000295639038,Human
5971,27886,older_80_89,incongruent,0.902999997138977,Human
5972,27484,older_80_89,congruent,0.7440000176429749,Human
5973,3656,older_80_89,incongruent,1.3020000457763672,Human
5974,12637,older_80_89,congruent,0.9350000023841858,Human
5975,17473,older_80_89,congruent,1.0460000038146973,Human
5976,33205,older_80_89,incongruent,1.1759999990463257,Human
5977,25188,older_80_89,congruent,0.6710000038146973,Human
5978,6384,older_80_89,congruent,0.781000018119812,Human
5979,6057,older_80_89,congruent,0.8209999799728394,Human
5980,28308,older_80_89,congruent,0.7850000262260437,Human
5981,22077,older_80_89,congruent,0.7760000228881836,Human
5982,26425,older_80_89,incongruent,1.1260000467300415,Human
5983,27682,older_80_89,congruent,1.1579999923706057,Human
5984,12738,older_80_89,congruent,0.7590000033378601,Human
5985,30986,older_80_89,congruent,1.2319999933242798,Human
5986,20043,older_80_89,congruent,0.7120000123977661,Human
5987,31302,older_80_89,congruent,0.7799999713897705,Human
5988,15194,older_80_89,incongruent,0.962000012397766,Human
5989,11428,older_80_89,incongruent,0.8669999837875366,Human
5990,16862,older_80_89,incongruent,0.8489999771118164,Human
5991,26922,older_80_89,congruent,0.8629999756813049,Human
5992,10357,older_80_89,incongruent,0.8600000143051147,Human
5993,2374,older_80_89,congruent,0.8230000138282776,Human
5994,15459,older_80_89,incongruent,1.0720000267028809,Human
5995,3272,older_80_89,incongruent,1.02400004863739,Human
5996,9854,older_80_89,incongruent,0.9760000109672546,Human
5997,14955,older_80_89,congruent,1.3250000476837158,Human
5998,4366,older_80_89,congruent,1.2089999914169312,Human
5999,23204,older_80_89,congruent,0.959999978542328,Human
6000,27911,older_80_89,congruent,0.2080000042915344,Human
6001,9149,older_80_89,congruent,0.7229999899864197,Human
6002,23682,older_80_89,congruent,0.6959999799728394,Human
6003,26893,older_80_89,congruent,0.7149999737739563,Human
6004,12684,older_80_89,incongruent,0.6700000166893005,Human
6005,34479,older_80_89,incongruent,0.7990000247955322,Human
6006,29626,older_80_89,congruent,0.9190000295639038,Human
6007,14283,older_80_89,congruent,1.1990000009536743,Human
6008,32935,older_80_89,congruent,1.5490000247955322,Human
6009,14423,older_80_89,congruent,0.6370000243186951,Human
6010,17411,older_80_89,congruent,0.7310000061988831,Human
6011,14461,older_80_89,incongruent,0.7440000176429749,Human
6012,6938,older_80_89,congruent,0.7429999709129333,Human
6013,2195,older_80_89,congruent,1.0160000324249268,Human
6014,6071,older_80_89,incongruent,0.7940000295639038,Human
6015,13340,older_80_89,incongruent,0.75,Human
6016,1268,older_80_89,incongruent,1.2640000581741333,Human
6017,20448,older_80_89,incongruent,1.3020000457763672,Human
6018,12236,older_80_89,incongruent,0.8130000233650208,Human
6019,1926,older_80_89,incongruent,0.9359999895095824,Human
6020,10215,older_80_89,congruent,0.7749999761581421,Human
6021,16519,older_80_89,incongruent,1.090999960899353,Human
6022,27069,older_80_89,incongruent,1.4079999923706057,Human
6023,5383,older_80_89,congruent,0.7049999833106995,Human
6024,6485,older_80_89,incongruent,1.006999969482422,Human
6025,4581,older_80_89,incongruent,0.8410000205039978,Human
6026,1186,older_80_89,incongruent,0.9269999861717224,Human
6027,24435,older_80_89,congruent,0.718999981880188,Human
6028,21563,older_80_89,congruent,1.3769999742507937,Human
6029,30946,older_80_89,incongruent,1.212000012397766,Human
6030,10433,older_80_89,incongruent,0.8320000171661377,Human
6031,25086,older_80_89,congruent,0.9589999914169312,Human
6032,9256,older_80_89,congruent,0.8389999866485596,Human
6033,2864,older_80_89,incongruent,0.8949999809265137,Human
6034,28451,older_80_89,incongruent,0.8230000138282776,Human
6035,12068,older_80_89,incongruent,1.5110000371932983,Human
6036,11379,older_80_89,incongruent,0.8629999756813049,Human
6037,15294,older_80_89,incongruent,0.9259999990463256,Human
6038,1996,older_80_89,incongruent,1.0779999494552612,Human
6039,13765,older_80_89,incongruent,0.8259999752044678,Human
6040,1756,older_80_89,incongruent,1.006999969482422,Human
6041,12911,older_80_89,congruent,0.944000005722046,Human
6042,2285,older_80_89,congruent,0.7749999761581421,Human
6043,3435,older_80_89,incongruent,0.9279999732971193,Human
6044,18213,older_80_89,incongruent,0.8479999899864197,Human
6045,33597,older_80_89,incongruent,1.4229999780654907,Human
6046,10282,older_80_89,incongruent,0.8080000281333923,Human
6047,869,older_80_89,congruent,0.7200000286102295,Human
6048,23328,older_80_89,congruent,0.6690000295639038,Human
6049,9273,older_80_89,congruent,0.6790000200271606,Human
6050,24035,older_80_89,incongruent,0.8550000190734863,Human
6051,24992,older_80_89,congruent,0.800000011920929,Human
6052,30888,older_80_89,congruent,3.2179999351501465,Human
6053,21573,older_80_89,incongruent,0.6269999742507935,Human
6054,40,older_80_89,congruent,0.8859999775886536,Human
6055,20761,older_80_89,congruent,0.6570000052452087,Human
6056,3548,older_80_89,incongruent,1.0800000429153442,Human
6057,3485,older_80_89,incongruent,0.8370000123977661,Human
6058,20404,older_80_89,congruent,0.703000009059906,Human
6059,15681,older_80_89,congruent,0.8500000238418579,Human
6060,19161,older_80_89,incongruent,1.0269999504089355,Human
6061,30074,older_80_89,incongruent,0.7990000247955322,Human
6062,12354,older_80_89,incongruent,0.996999979019165,Human
6063,30673,older_80_89,incongruent,0.6299999952316284,Human
6064,27668,older_80_89,incongruent,1.1770000457763672,Human
6065,6825,older_80_89,incongruent,0.5889999866485596,Human
6066,3942,older_80_89,incongruent,0.9829999804496764,Human
6067,11661,older_80_89,congruent,0.7110000252723694,Human
6068,24252,older_80_89,congruent,0.996999979019165,Human
6069,27473,older_80_89,congruent,1.4229999780654907,Human
6070,1574,older_80_89,congruent,0.8389999866485596,Human
6071,17338,older_80_89,incongruent,0.871999979019165,Human
6072,1146,older_80_89,incongruent,0.944000005722046,Human
6073,25735,older_80_89,congruent,0.6629999876022339,Human
6074,16161,older_80_89,congruent,0.847000002861023,Human
6075,5602,older_80_89,incongruent,0.9120000004768372,Human
6076,9994,older_80_89,incongruent,0.8299999833106995,Human
6077,16874,older_80_89,incongruent,1.0490000247955322,Human
6078,9050,older_80_89,incongruent,0.8199999928474426,Human
6079,9071,older_80_89,congruent,0.7440000176429749,Human
6080,3649,older_80_89,congruent,0.8510000109672546,Human
6081,34073,older_80_89,congruent,0.6650000214576721,Human
6082,2401,older_80_89,incongruent,1.1119999885559082,Human
6083,18226,older_80_89,incongruent,0.5979999899864197,Human
6084,19733,older_80_89,incongruent,0.7900000214576721,Human
6085,29094,older_80_89,congruent,0.6100000143051147,Human
6086,13064,older_80_89,congruent,0.6299999952316284,Human
6087,24636,older_80_89,incongruent,0.7919999957084656,Human
6088,12272,older_80_89,incongruent,0.8859999775886536,Human
6089,2288,older_80_89,congruent,0.8149999976158142,Human
6090,1393,older_80_89,congruent,1.0779999494552612,Human
6091,33390,older_80_89,congruent,1.5779999494552612,Human
6092,12289,older_80_89,incongruent,0.9200000166893004,Human
6093,21470,older_80_89,incongruent,0.6499999761581421,Human
6094,5412,older_80_89,incongruent,0.8700000047683716,Human
6095,14054,older_80_89,incongruent,0.7509999871253967,Human
6096,5317,older_80_89,congruent,0.7239999771118164,Human
6097,12033,older_80_89,incongruent,0.7670000195503235,Human
6098,6036,older_80_89,incongruent,0.7200000286102295,Human
6099,21759,older_80_89,congruent,0.7910000085830688,Human
6100,2592,older_80_89,congruent,0.8389999866485596,Human
6101,2252,older_80_89,congruent,0.9049999713897704,Human
6102,23155,older_80_89,incongruent,0.8600000143051147,Human
6103,32741,older_80_89,congruent,0.800000011920929,Human
6104,30414,older_80_89,congruent,0.6959999799728394,Human
6105,19752,older_80_89,incongruent,1.2239999771118164,Human
6106,15976,older_80_89,congruent,0.675000011920929,Human
6107,10397,older_80_89,incongruent,0.8759999871253967,Human
6108,17581,older_80_89,incongruent,1.1100000143051147,Human
6109,3999,older_80_89,congruent,0.7429999709129333,Human
6110,31245,older_80_89,congruent,0.6399999856948853,Human
6111,23978,older_80_89,incongruent,1.1679999828338623,Human
6112,22353,older_80_89,congruent,0.7409999966621399,Human
6113,10169,older_80_89,incongruent,0.7739999890327454,Human
6114,16398,older_80_89,incongruent,1.0720000267028809,Human
6115,24263,older_80_89,congruent,1.10099995136261,Human
6116,10687,older_80_89,congruent,0.6980000138282776,Human
6117,9269,older_80_89,congruent,0.7590000033378601,Human
6118,32328,older_80_89,congruent,0.9589999914169312,Human
6119,26696,older_80_89,congruent,1.305999994277954,Human
6120,26211,older_80_89,incongruent,1.034000039100647,Human
6121,4266,older_80_89,incongruent,1.0169999599456787,Human
6122,20220,older_80_89,congruent,0.6480000019073486,Human
6123,20759,older_80_89,congruent,0.7400000095367432,Human
6124,5263,older_80_89,incongruent,1.2029999494552612,Human
6125,21930,older_80_89,congruent,0.7039999961853027,Human
6126,28035,older_80_89,incongruent,0.930999994277954,Human
6127,3584,older_80_89,incongruent,1.0729999542236328,Human
6128,4613,older_80_89,congruent,1.194000005722046,Human
6129,3286,older_80_89,incongruent,1.1330000162124634,Human
6130,22928,older_80_89,incongruent,1.1410000324249268,Human
6131,17797,older_80_89,incongruent,0.9819999933242798,Human
6132,10651,older_80_89,incongruent,1.0080000162124634,Human
6133,2291,older_80_89,incongruent,0.99099999666214,Human
6134,9856,older_80_89,congruent,0.9279999732971193,Human
6135,3864,older_80_89,incongruent,0.9200000166893004,Human
6136,28850,older_80_89,incongruent,0.8640000224113464,Human
6137,16644,older_80_89,congruent,0.8410000205039978,Human
6138,34219,older_80_89,incongruent,0.921999990940094,Human
6139,21479,older_80_89,incongruent,0.902999997138977,Human
6140,20353,older_80_89,incongruent,0.7260000109672546,Human
6141,27052,older_80_89,incongruent,0.8479999899864197,Human
6142,11077,older_80_89,congruent,0.8149999976158142,Human
6143,165,older_80_89,incongruent,0.7649999856948853,Human
6144,5265,older_80_89,incongruent,0.9829999804496764,Human
6145,8734,older_80_89,incongruent,0.8730000257492065,Human
6146,31843,older_80_89,congruent,1.440000057220459,Human
6147,25284,older_80_89,incongruent,1.2000000476837158,Human
6148,5047,older_80_89,congruent,0.800000011920929,Human
6149,31026,older_80_89,incongruent,0.6629999876022339,Human
6150,15040,older_80_89,incongruent,0.7599999904632568,Human
6151,18683,older_80_89,congruent,0.8399999737739563,Human
6152,27196,older_80_89,congruent,1.4709999561309814,Human
6153,23512,older_80_89,incongruent,1.5540000200271606,Human
6154,11530,older_80_89,incongruent,1.287999987602234,Human
6155,29278,older_80_89,congruent,0.6399999856948853,Human
6156,5633,older_80_89,congruent,0.7889999747276306,Human
6157,1691,older_80_89,congruent,0.7020000219345093,Human
6158,16700,older_80_89,incongruent,0.6959999799728394,Human
6159,33774,older_80_89,congruent,1.0740000009536743,Human
6160,15130,older_80_89,congruent,0.7509999871253967,Human
6161,7821,older_80_89,incongruent,0.8320000171661377,Human
6162,20603,older_80_89,incongruent,1.0789999961853027,Human
6163,19806,older_80_89,incongruent,0.7369999885559082,Human
6164,23220,older_80_89,incongruent,0.8889999985694885,Human
6165,27664,older_80_89,congruent,1.1920000314712524,Human
6166,31945,older_80_89,incongruent,0.7670000195503235,Human
6167,11806,older_80_89,incongruent,0.6800000071525574,Human
6168,14430,older_80_89,incongruent,0.6869999766349792,Human
6169,759,older_80_89,congruent,1.1349999904632568,Human
6170,25923,older_80_89,incongruent,6.195000171661377,Human
6171,28401,older_80_89,congruent,0.7599999904632568,Human
6172,9698,older_80_89,congruent,0.7760000228881836,Human
6173,24595,older_80_89,congruent,0.671999990940094,Human
6174,29958,older_80_89,incongruent,1.0449999570846558,Human
6175,24179,older_80_89,incongruent,0.7699999809265137,Human
6176,6813,older_80_89,congruent,0.7179999947547913,Human
6177,16018,older_80_89,congruent,0.7440000176429749,Human
6178,16623,older_80_89,incongruent,1.0010000467300415,Human
6179,21474,older_80_89,congruent,0.7179999947547913,Human
6180,5292,older_80_89,incongruent,1.0,Human
6181,17798,older_80_89,congruent,0.7549999952316284,Human
6182,5621,older_80_89,congruent,1.0549999475479126,Human
6183,15574,older_80_89,congruent,0.5830000042915344,Human
6184,7649,older_80_89,incongruent,0.8220000267028809,Human
6185,2954,older_80_89,incongruent,0.977999985218048,Human
6186,241,older_80_89,incongruent,1.2070000171661377,Human
6187,6263,older_80_89,incongruent,0.9259999990463256,Human
6188,19584,older_80_89,congruent,0.7409999966621399,Human
6189,12921,older_80_89,incongruent,0.6309999823570251,Human
6190,15537,older_80_89,incongruent,1.1959999799728394,Human
6191,8828,older_80_89,congruent,0.8140000104904175,Human
6192,25205,older_80_89,incongruent,0.8410000205039978,Human
6193,10187,older_80_89,congruent,0.8389999866485596,Human
6194,3488,older_80_89,incongruent,1.1440000534057615,Human
6195,3104,older_80_89,congruent,0.7670000195503235,Human
6196,31393,older_80_89,congruent,1.4210000038146973,Human
6197,28704,older_80_89,incongruent,1.0110000371932983,Human
6198,608,older_80_89,incongruent,0.7990000247955322,Human
6199,28153,older_80_89,incongruent,0.8199999928474426,Human
6200,13023,older_80_89,congruent,0.8539999723434448,Human
6201,25825,older_80_89,incongruent,0.8399999737739563,Human
6202,19499,older_80_89,congruent,0.7149999737739563,Human
6203,5351,older_80_89,incongruent,1.2380000352859497,Human
6204,23619,older_80_89,incongruent,0.6549999713897705,Human
6205,4138,older_80_89,incongruent,0.902999997138977,Human
6206,29432,older_80_89,congruent,0.7200000286102295,Human
6207,20478,older_80_89,incongruent,1.309999942779541,Human
6208,7833,older_80_89,congruent,0.962000012397766,Human
6209,18826,older_80_89,incongruent,0.7509999871253967,Human
6210,5237,older_80_89,incongruent,1.1430000066757202,Human
6211,1221,older_80_89,incongruent,1.2960000038146973,Human
6212,25127,older_80_89,congruent,0.8240000009536743,Human
6213,23864,older_80_89,incongruent,0.9350000023841858,Human
6214,14868,older_80_89,incongruent,0.9980000257492064,Human
6215,25005,older_80_89,incongruent,1.1399999856948853,Human
6216,17805,older_80_89,incongruent,0.7990000247955322,Human
6217,16853,older_80_89,congruent,0.8100000023841858,Human
6218,22121,older_80_89,congruent,0.6710000038146973,Human
6219,7448,older_80_89,congruent,0.796999990940094,Human
6220,6735,older_80_89,incongruent,0.8240000009536743,Human
6221,14986,older_80_89,congruent,0.843999981880188,Human
6222,19468,older_80_89,incongruent,0.718999981880188,Human
6223,30636,older_80_89,incongruent,1.055999994277954,Human
6224,18992,older_80_89,congruent,0.7400000095367432,Human
6225,136,older_80_89,congruent,1.0880000591278076,Human
6226,25458,older_80_89,congruent,0.7419999837875366,Human
6227,20352,older_80_89,congruent,1.14900004863739,Human
6228,17159,older_80_89,incongruent,0.9200000166893004,Human
6229,2720,older_80_89,congruent,0.1840000003576278,Human
6230,19375,older_80_89,incongruent,0.9200000166893004,Human
6231,7299,older_80_89,congruent,0.7689999938011169,Human
6232,10635,older_80_89,incongruent,0.9359999895095824,Human
6233,28275,older_80_89,incongruent,0.8389999866485596,Human
6234,5463,older_80_89,incongruent,1.190999984741211,Human
6235,2798,older_80_89,incongruent,1.1080000400543213,Human
6236,11865,older_80_89,incongruent,1.0399999618530271,Human
6237,11608,older_80_89,incongruent,0.9629999995231628,Human
6238,3177,older_80_89,congruent,0.8830000162124634,Human
6239,33460,older_80_89,incongruent,1.465000033378601,Human
6240,983,older_80_89,congruent,1.062000036239624,Human
6241,30584,older_80_89,congruent,1.6139999628067017,Human
6242,4643,older_80_89,incongruent,1.2319999933242798,Human
6243,8998,older_80_89,congruent,1.0640000104904177,Human
6244,26256,older_80_89,incongruent,0.8220000267028809,Human
6245,27355,older_80_89,incongruent,0.7129999995231628,Human
6246,4335,older_80_89,congruent,0.9710000157356262,Human
6247,13541,older_80_89,congruent,0.8100000023841858,Human
6248,9395,older_80_89,incongruent,0.7559999823570251,Human
6249,693,older_80_89,incongruent,1.006999969482422,Human
6250,8041,older_80_89,incongruent,0.8870000243186951,Human
6251,4443,older_80_89,congruent,1.284000039100647,Human
6252,1023,older_80_89,congruent,0.8899999856948853,Human
6253,5003,older_80_89,congruent,1.1729999780654907,Human
6254,28479,older_80_89,incongruent,1.24399995803833,Human
6255,3943,older_80_89,congruent,0.8700000047683716,Human
6256,22295,older_80_89,congruent,0.8700000047683716,Human
6257,4971,older_80_89,congruent,0.7519999742507935,Human
6258,16017,older_80_89,congruent,1.0260000228881836,Human
6259,19743,older_80_89,congruent,0.7950000166893005,Human
6260,15129,older_80_89,incongruent,1.065000057220459,Human
6261,7868,older_80_89,incongruent,0.9819999933242798,Human
6262,22913,older_80_89,incongruent,1.062000036239624,Human
6263,1946,older_80_89,incongruent,1.087000012397766,Human
6264,13486,older_80_89,incongruent,0.7289999723434448,Human
6265,22614,older_80_89,incongruent,0.9900000095367432,Human
6266,22539,older_80_89,congruent,0.8069999814033508,Human
6267,8571,older_80_89,incongruent,0.9190000295639038,Human
6268,19522,older_80_89,congruent,0.6380000114440918,Human
6269,10960,older_80_89,congruent,0.6769999861717224,Human
6270,10625,older_80_89,congruent,1.3259999752044678,Human
6271,17934,older_80_89,congruent,0.9200000166893004,Human
6272,7008,older_80_89,incongruent,1.1030000448226929,Human
6273,23758,older_80_89,congruent,0.625,Human
6274,14090,older_80_89,congruent,0.6800000071525574,Human
6275,29628,older_80_89,congruent,1.0460000038146973,Human
6276,33286,older_80_89,congruent,0.7269999980926514,Human
6277,22297,older_80_89,congruent,1.1460000276565552,Human
6278,26497,older_80_89,congruent,1.1430000066757202,Human
6279,4848,older_80_89,congruent,1.0420000553131104,Human
6280,27782,older_80_89,incongruent,0.8130000233650208,Human
6281,33033,older_80_89,congruent,0.8050000071525574,Human
6282,542,older_80_89,incongruent,1.0959999561309814,Human
6283,4179,older_80_89,incongruent,0.8560000061988831,Human
6284,27465,older_80_89,incongruent,1.812000036239624,Human
6285,22382,older_80_89,incongruent,0.828000009059906,Human
6286,27695,older_80_89,incongruent,1.1169999837875366,Human
6287,30921,older_80_89,incongruent,1.2929999828338623,Human
6288,14627,older_80_89,congruent,0.8140000104904175,Human
6289,13401,older_80_89,incongruent,0.8389999866485596,Human
6290,19395,older_80_89,congruent,0.781000018119812,Human
6291,20198,older_80_89,congruent,0.75,Human
6292,4108,older_80_89,incongruent,1.0709999799728394,Human
6293,141,older_80_89,congruent,0.9919999837875366,Human
6294,2173,older_80_89,congruent,0.746999979019165,Human
6295,5831,older_80_89,congruent,0.962000012397766,Human
6296,7626,older_80_89,incongruent,1.0950000286102295,Human
6297,14372,older_80_89,congruent,0.7440000176429749,Human
6298,20646,older_80_89,congruent,0.8309999704360962,Human
6299,2101,older_80_89,congruent,0.8840000033378601,Human
6300,6723,older_80_89,congruent,0.9670000076293944,Human
6301,6593,older_80_89,congruent,0.5899999737739563,Human
6302,10795,older_80_89,incongruent,1.2949999570846558,Human
6303,4377,older_80_89,incongruent,0.9490000009536744,Human
6304,15998,older_80_89,incongruent,1.2519999742507937,Human
6305,21784,older_80_89,incongruent,1.090000033378601,Human
6306,18238,older_80_89,incongruent,1.3700000047683716,Human
6307,3173,older_80_89,incongruent,1.0260000228881836,Human
6308,16170,older_80_89,incongruent,0.7049999833106995,Human
6309,14044,older_80_89,incongruent,0.75,Human
6310,2452,older_80_89,incongruent,1.527999997138977,Human
6311,13451,older_80_89,incongruent,0.8289999961853027,Human
6312,19391,older_80_89,congruent,0.9819999933242798,Human
6313,13329,older_80_89,congruent,0.9259999990463256,Human
6314,2408,older_80_89,congruent,0.9990000128746032,Human
6315,1546,older_80_89,incongruent,0.9200000166893004,Human
6316,21514,older_80_89,incongruent,1.0549999475479126,Human
6317,16131,older_80_89,incongruent,1.1740000247955322,Human
6318,24512,older_80_89,incongruent,0.9039999842643738,Human
6319,17634,older_80_89,incongruent,0.9760000109672546,Human
6320,30114,older_80_89,congruent,0.699999988079071,Human
6321,10386,older_80_89,incongruent,0.6959999799728394,Human
6322,29882,older_80_89,incongruent,1.3070000410079956,Human
6323,20308,older_80_89,incongruent,1.0720000267028809,Human
6324,27510,older_80_89,incongruent,1.121000051498413,Human
6325,24338,older_80_89,congruent,0.6399999856948853,Human
6326,19877,older_80_89,congruent,0.675000011920929,Human
6327,28963,older_80_89,incongruent,0.7900000214576721,Human
6328,19798,older_80_89,congruent,0.7519999742507935,Human
6329,12646,older_80_89,congruent,1.1829999685287476,Human
6330,2990,older_80_89,congruent,0.8309999704360962,Human
6331,6784,older_80_89,congruent,1.2730000019073486,Human
6332,23012,older_80_89,incongruent,1.1720000505447388,Human
6333,515,older_80_89,incongruent,0.9660000205039978,Human
6334,15300,older_80_89,congruent,0.7910000085830688,Human
6335,9091,older_80_89,congruent,0.6930000185966492,Human
6336,24834,older_80_89,congruent,0.9039999842643738,Human
6337,5302,older_80_89,incongruent,0.8379999995231628,Human
6338,16854,older_80_89,incongruent,0.9419999718666076,Human
6339,7445,older_80_89,congruent,1.0219999551773071,Human
6340,22019,older_80_89,incongruent,0.6399999856948853,Human
6341,25462,older_80_89,incongruent,0.8309999704360962,Human
6342,18098,older_80_89,congruent,0.7630000114440918,Human
6343,11125,older_80_89,incongruent,1.0520000457763672,Human
6344,4178,older_80_89,incongruent,0.9039999842643738,Human
6345,3428,older_80_89,incongruent,0.7749999761581421,Human
6346,12001,older_80_89,incongruent,1.1519999504089355,Human
6347,25164,older_80_89,congruent,1.133999943733215,Human
6348,14761,older_80_89,incongruent,0.9259999990463256,Human
6349,26070,older_80_89,congruent,0.7599999904632568,Human
6350,23535,older_80_89,incongruent,1.3200000524520874,Human
6351,17089,older_80_89,incongruent,1.2230000495910645,Human
